statefp,countyfp,statename,countyname,pop2010,pop2015,rate
51,085,Virginia,Hanover County,99863,101918,0.0205781921232
51,087,Virginia,Henrico County,306935,321924,0.0488344437747
51,089,Virginia,Henry County,54151,52081,-0.0382264408783
51,091,Virginia,Highland County,2321,2248,-0.0314519603619
51,093,Virginia,Isle of Wight County,35270,36007,0.0208959455628
51,095,Virginia,James City County,67009,72583,0.0831828560343
51,097,Virginia,King and Queen County,6945,7175,0.033117350612
51,099,Virginia,King George County,23584,25371,0.0757717096336
51,101,Virginia,King William County,15935,16186,0.0157514904299
51,103,Virginia,Lancaster County,11391,11044,-0.0304626459486
51,105,Virginia,Lee County,25587,24951,-0.0248563723766
51,107,Virginia,Loudoun County,312311,363050,0.162463057657
51,109,Virginia,Louisa County,33153,34348,0.0360450034688
51,111,Virginia,Lunenburg County,12914,12466,-0.0346910329875
51,113,Virginia,Madison County,13308,13157,-0.0113465584611
51,115,Virginia,Mathews County,8978,8836,-0.0158164401871
51,117,Virginia,Mecklenburg County,32727,31192,-0.0469031686375
51,119,Virginia,Middlesex County,10959,10696,-0.0239985400128
51,121,Virginia,Montgomery County,94392,97244,0.0302144249513
51,125,Virginia,Nelson County,15020,14850,-0.0113182423435
51,127,Virginia,New Kent County,18429,20021,0.0863855879321
51,131,Virginia,Northampton County,12389,12121,-0.0216320929857
51,133,Virginia,Northumberland County,12330,12251,-0.00640713706407
51,135,Virginia,Nottoway County,15853,15579,-0.0172837948653
51,137,Virginia,Orange County,33481,35026,0.0461455751023
51,139,Virginia,Page County,24042,23848,-0.00806921221196
51,141,Virginia,Patrick County,18490,18264,-0.0122228231476
51,143,Virginia,Pittsylvania County,63506,62383,-0.0176833685006
51,145,Virginia,Powhatan County,28046,28449,0.014369250517
51,147,Virginia,Prince Edward County,23368,23074,-0.0125813077713
51,149,Virginia,Prince George County,35725,37333,0.0450104968509
51,153,Virginia,Prince William County,402002,446094,0.109681046363
51,155,Virginia,Pulaski County,34872,34322,-0.0157719660473
51,157,Virginia,Rappahannock County,7373,7361,-0.00162756001628
51,159,Virginia,Richmond County,9254,8902,-0.0380376053598
51,161,Virginia,Roanoke County,92376,93785,0.0152528795358
51,163,Virginia,Rockbridge County,22307,22327,0.00089657954902
51,165,Virginia,Rockingham County,76314,78171,0.024333674031
51,167,Virginia,Russell County,28897,28023,-0.030245354189
51,169,Virginia,Scott County,23177,22384,-0.0342149544807
51,171,Virginia,Shenandoah County,41993,43021,0.0244802705213
51,173,Virginia,Smyth County,32208,31555,-0.0202744659712
51,175,Virginia,Southampton County,18570,18059,-0.0275175013463
51,177,Virginia,Spotsylvania County,122397,129188,0.0554833860307
51,179,Virginia,Stafford County,128961,139992,0.0855374880778
51,181,Virginia,Surry County,7058,6790,-0.0379710966279
51,183,Virginia,Sussex County,12087,11767,-0.0264747249111
51,185,Virginia,Tazewell County,45078,43452,-0.036070810595
51,187,Virginia,Warren County,37575,38987,0.0375781769794
51,191,Virginia,Washington County,54876,54729,-0.00267876667396
51,193,Virginia,Westmoreland County,17454,17477,0.00131774951301
51,195,Virginia,Wise County,41452,39935,-0.0365965454019
51,197,Virginia,Wythe County,29235,29121,-0.003899435608
51,199,Virginia,York County,65464,66342,0.013411951607
51,510,Virginia,Alexandria city,139966,150575,0.0757969792664
51,520,Virginia,Bristol city,17835,17184,-0.0365012615643
51,530,Virginia,Buena Vista city,6650,6603,-0.00706766917293
51,540,Virginia,Charlottesville city,43475,45593,0.048717653824
51,550,Virginia,Chesapeake city,222209,233371,0.0502319888033
51,570,Virginia,Colonial Heights city,17411,17731,0.0183791855723
51,580,Virginia,Covington city,5961,5802,-0.0266733769502
51,590,Virginia,Danville city,43055,42444,-0.0141911508536
51,595,Virginia,Emporia city,5927,5462,-0.0784545301164
51,600,Virginia,Fairfax city,22565,24483,0.0849988920895
51,610,Virginia,Falls Church city,12332,13601,0.102903016542
51,620,Virginia,Franklin city,8582,8526,-0.00652528548124
51,630,Virginia,Fredericksburg city,24286,28350,0.167339207774
51,640,Virginia,Galax city,7042,7014,-0.00397614314115
51,650,Virginia,Hampton city,137436,136879,-0.00405279548299
51,660,Virginia,Harrisonburg city,48914,52478,0.0728625751319
51,670,Virginia,Hopewell city,22591,22196,-0.0174848390952
51,678,Virginia,Lexington city,7042,7311,0.0381993751775
51,680,Virginia,Lynchburg city,75568,79047,0.046038005505
51,683,Virginia,Manassas city,37821,42081,0.112635837233
51,685,Virginia,Manassas Park city,14273,15174,0.0631261823022
51,690,Virginia,Martinsville city,13821,13711,-0.00795890311844
51,700,Virginia,Newport News city,180719,182965,0.0124281342858
51,710,Virginia,Norfolk city,242803,245428,0.0108112337986
51,720,Virginia,Norton city,3958,4031,0.0184436584133
51,730,Virginia,Petersburg city,32420,32701,0.00866748920419
51,735,Virginia,Poquoson city,12150,12048,-0.0083950617284
51,740,Virginia,Portsmouth city,95535,96004,0.00490919558277
51,750,Virginia,Radford city,16408,17646,0.0754509995124
51,760,Virginia,Richmond city,204214,217853,0.066787781445
51,770,Virginia,Roanoke city,97032,99428,0.0246928848215
51,775,Virginia,Salem city,24802,25483,0.0274574631078
51,790,Virginia,Staunton city,23746,24538,0.033352985766
51,800,Virginia,Suffolk city,84585,86806,0.0262576106875
51,810,Virginia,Virginia Beach city,437994,450980,0.0296488079745
51,820,Virginia,Waynesboro city,21006,21366,0.0171379605827
51,830,Virginia,Williamsburg city,14068,14691,0.044284901905
51,840,Virginia,Winchester city,26203,27543,0.0511391825364
53,001,Washington,Adams County,18728,19179,0.0240815890645
53,003,Washington,Asotin County,21623,22189,0.0261758312908
53,005,Washington,Benton County,175177,186486,0.0645575617804
53,007,Washington,Chelan County,72453,74588,0.0294673788525
53,009,Washington,Clallam County,71404,72715,0.0183603159487
53,011,Washington,Clark County,425363,451008,0.0602896819893
53,013,Washington,Columbia County,4078,3985,-0.0228052967141
53,015,Washington,Cowlitz County,102410,102133,-0.00270481398301
53,017,Washington,Douglas County,38431,39804,0.0357263667352
53,019,Washington,Ferry County,7551,7667,0.0153622036816
53,021,Washington,Franklin County,78163,87809,0.123408773972
53,023,Washington,Garfield County,2266,2215,-0.022506619594
53,025,Washington,Grant County,89120,93147,0.0451862657092
53,027,Washington,Grays Harbor County,72797,70818,-0.0271851862027
53,029,Washington,Island County,78506,79275,0.00979542964869
53,031,Washington,Jefferson County,29872,30228,0.0119175147295
53,033,Washington,King County,1931249,2079967,0.0770061240161
53,035,Washington,Kitsap County,251133,254183,0.0121449590456
53,037,Washington,Kittitas County,40915,42522,0.0392765489429
53,039,Washington,Klickitat County,20318,20861,0.0267250713653
53,041,Washington,Lewis County,75455,75128,-0.00433370883308
53,043,Washington,Lincoln County,10570,10250,-0.0302743614002
53,045,Washington,Mason County,60699,60711,0.000197696831908
53,047,Washington,Okanogan County,41120,41290,0.00413424124514
53,049,Washington,Pacific County,20920,20561,-0.0171606118547
53,051,Washington,Pend Oreille County,13001,12985,-0.0012306745635
53,053,Washington,Pierce County,795225,831928,0.0461542330787
53,055,Washington,San Juan County,15769,16015,0.015600228296
53,057,Washington,Skagit County,116901,120365,0.0296319107621
53,059,Washington,Skamania County,11066,11340,0.0247605277426
53,061,Washington,Snohomish County,713335,759583,0.0648334933797
53,063,Washington,Spokane County,471221,484318,0.0277937528251
53,065,Washington,Stevens County,43531,43650,0.00273368404126
53,067,Washington,Thurston County,252264,265851,0.0538602416516
53,069,Washington,Wahkiakum County,3978,4067,0.0223730517848
53,071,Washington,Walla Walla County,58781,59844,0.0180840747861
53,073,Washington,Whatcom County,201140,208351,0.0358506512877
53,075,Washington,Whitman County,44776,46827,0.0458057888154
53,077,Washington,Yakima County,243231,247687,0.0183200332194
54,001,West Virginia,Barbour County,16589,16766,0.0106697208994
54,003,West Virginia,Berkeley County,104169,110497,0.0607474392574
54,005,West Virginia,Boone County,24629,23714,-0.037151325673
54,007,West Virginia,Braxton County,14523,14463,-0.0041313778145
54,009,West Virginia,Brooke County,24069,23530,-0.022393950725
54,011,West Virginia,Cabell County,96319,97109,0.00820191239527
54,013,West Virginia,Calhoun County,7627,7513,-0.014946899174
54,015,West Virginia,Clay County,9386,8941,-0.0474110377157
54,017,West Virginia,Doddridge County,8202,8391,0.0230431602048
54,019,West Virginia,Fayette County,46039,45132,-0.0197006885467
54,021,West Virginia,Gilmer County,8693,8618,-0.00862763142759
54,023,West Virginia,Grant County,11937,11687,-0.0209432855826
54,025,West Virginia,Greenbrier County,35480,35450,-0.000845546786922
54,027,West Virginia,Hampshire County,23964,23483,-0.0200717743282
54,029,West Virginia,Hancock County,30676,30112,-0.0183857086974
54,031,West Virginia,Hardy County,14025,13923,-0.00727272727273
54,033,West Virginia,Harrison County,69099,68761,-0.00489153243896
54,035,West Virginia,Jackson County,29211,29126,-0.00290986272295
54,037,West Virginia,Jefferson County,53498,55713,0.0414034169502
54,039,West Virginia,Kanawha County,193063,190223,-0.0147102241237
54,041,West Virginia,Lewis County,16372,16414,0.00256535548497
54,043,West Virginia,Lincoln County,21720,21561,-0.00732044198895
54,045,West Virginia,Logan County,36743,35348,-0.0379664153716
54,047,West Virginia,McDowell County,22113,20448,-0.0752950752951
54,049,West Virginia,Marion County,56418,56803,0.00682406324223
54,051,West Virginia,Marshall County,33107,32416,-0.0208717189718
54,053,West Virginia,Mason County,27324,27016,-0.0112721417069
54,055,West Virginia,Mercer County,62264,61785,-0.00769304895285
54,057,West Virginia,Mineral County,28212,27578,-0.0224727066497
54,059,West Virginia,Mingo County,26839,25716,-0.0418420954581
54,061,West Virginia,Monongalia County,96189,103463,0.0756219526141
54,063,West Virginia,Monroe County,13502,13582,0.00592504814102
54,065,West Virginia,Morgan County,17541,17453,-0.00501681774129
54,067,West Virginia,Nicholas County,26233,25827,-0.0154766896657
54,069,West Virginia,Ohio County,44443,43328,-0.0250883153702
54,071,West Virginia,Pendleton County,7695,7371,-0.0421052631579
54,073,West Virginia,Pleasants County,7605,7634,0.00381328073636
54,075,West Virginia,Pocahontas County,8719,8662,-0.00653744695493
54,077,West Virginia,Preston County,33520,33788,0.00799522673031
54,079,West Virginia,Putnam County,55486,56770,0.0231409724976
54,081,West Virginia,Raleigh County,78859,78241,-0.00783677196008
54,083,West Virginia,Randolph County,29405,29429,0.000816187723176
54,085,West Virginia,Ritchie County,10449,10011,-0.0419178868791
54,087,West Virginia,Roane County,14926,14664,-0.017553262763
54,089,West Virginia,Summers County,13927,13417,-0.036619516048
54,091,West Virginia,Taylor County,16895,17069,0.0102989050015
54,093,West Virginia,Tucker County,7141,6927,-0.0299677916258
54,095,West Virginia,Tyler County,9208,9098,-0.0119461337967
54,097,West Virginia,Upshur County,24254,24731,0.0196668590748
54,099,West Virginia,Wayne County,42481,41122,-0.0319907723453
54,101,West Virginia,Webster County,9154,8834,-0.034957395674
54,103,West Virginia,Wetzel County,16583,15988,-0.0358801181933
54,105,West Virginia,Wirt County,5717,5845,0.0223893650516
54,107,West Virginia,Wood County,86956,86237,-0.0082685496113
54,109,West Virginia,Wyoming County,23796,22598,-0.0503445957304
55,001,Wisconsin,Adams County,20875,20215,-0.0316167664671
55,003,Wisconsin,Ashland County,16157,16103,-0.00334220461719
55,005,Wisconsin,Barron County,45870,45455,-0.00904730760846
55,007,Wisconsin,Bayfield County,15014,14985,-0.00193153057147
55,009,Wisconsin,Brown County,248007,256670,0.0349304656723
55,011,Wisconsin,Buffalo County,13587,13188,-0.0293663060278
55,013,Wisconsin,Burnett County,15457,15328,-0.00834573332471
55,015,Wisconsin,Calumet County,48971,49491,0.0106185293337
55,017,Wisconsin,Chippewa County,62415,63460,0.0167427701674
55,019,Wisconsin,Clark County,34690,34423,-0.00769674257711
55,021,Wisconsin,Columbia County,56833,56615,-0.00383579962346
55,023,Wisconsin,Crawford County,16644,16392,-0.015140591204
55,025,Wisconsin,Dane County,488073,516284,0.0578007798014
55,027,Wisconsin,Dodge County,88759,88574,-0.00208429567706
55,029,Wisconsin,Door County,27785,27766,-0.000683822206226
55,031,Wisconsin,Douglas County,44159,43698,-0.010439547997
55,033,Wisconsin,Dunn County,43857,44305,0.010215016987
55,035,Wisconsin,Eau Claire County,98736,101564,0.0286420353265
55,037,Wisconsin,Florence County,4423,4481,0.0131132715352
55,039,Wisconsin,Fond du Lac County,101633,101759,0.00123975480405
55,041,Wisconsin,Forest County,9304,9127,-0.0190240756664
55,043,Wisconsin,Grant County,51208,51829,0.0121270114045
55,045,Wisconsin,Green County,36842,37063,0.0059985885674
55,047,Wisconsin,Green Lake County,19051,18836,-0.0112854968243
55,049,Wisconsin,Iowa County,23687,23825,0.00582598049563
55,051,Wisconsin,Iron County,5916,5917,0.000169033130494
55,053,Wisconsin,Jackson County,20449,20652,0.00992713580126
55,055,Wisconsin,Jefferson County,83686,84395,0.00847214587864
55,057,Wisconsin,Juneau County,26664,26395,-0.0100885088509
55,059,Wisconsin,Kenosha County,166426,168068,0.00986624686047
55,061,Wisconsin,Kewaunee County,20574,20444,-0.00631865461262
55,063,Wisconsin,La Crosse County,114638,118011,0.0294230534378
55,065,Wisconsin,Lafayette County,16836,16853,0.00100974103112
55,067,Wisconsin,Langlade County,19977,19410,-0.028382640036
55,069,Wisconsin,Lincoln County,28743,28493,-0.0086977698918
55,071,Wisconsin,Manitowoc County,81442,80160,-0.0157412637214
55,073,Wisconsin,Marathon County,134063,135780,0.0128074114409
55,075,Wisconsin,Marinette County,41749,41298,-0.0108026539558
55,077,Wisconsin,Marquette County,15404,15050,-0.0229810438847
55,078,Wisconsin,Menominee County,4232,4522,0.0685255198488
55,079,Wisconsin,Milwaukee County,947735,956406,0.00914918199708
55,081,Wisconsin,Monroe County,44673,45379,0.015803729322
55,083,Wisconsin,Oconto County,37660,37417,-0.00645246946362
55,085,Wisconsin,Oneida County,35998,35563,-0.0120840046669
55,087,Wisconsin,Outagamie County,176695,182006,0.0300574436175
55,089,Wisconsin,Ozaukee County,86395,87470,0.012442849702
55,091,Wisconsin,Pepin County,7469,7335,-0.0179408220645
55,093,Wisconsin,Pierce County,41019,40958,-0.00148711572686
55,095,Wisconsin,Polk County,44205,43437,-0.0173736002715
55,097,Wisconsin,Portage County,70019,70482,0.00661249089533
55,099,Wisconsin,Price County,14159,13675,-0.0341832050286
55,101,Wisconsin,Racine County,195408,195163,-0.00125378694833
55,103,Wisconsin,Richland County,18021,17662,-0.0199212030409
55,105,Wisconsin,Rock County,160331,161188,0.00534519213377
55,107,Wisconsin,Rusk County,14755,14333,-0.0286004744155
55,109,Wisconsin,St. Croix County,84345,86759,0.0286205465647
55,111,Wisconsin,Sauk County,61976,63379,0.0226377952756
55,113,Wisconsin,Sawyer County,16557,16437,-0.00724768979888
55,115,Wisconsin,Shawano County,41949,41579,-0.00882023409378
55,117,Wisconsin,Sheboygan County,115507,115290,-0.00187867401976
55,119,Wisconsin,Taylor County,20689,20540,-0.00720189472667
55,121,Wisconsin,Trempealeau County,28816,29509,0.024049139367
55,123,Wisconsin,Vernon County,29773,30362,0.0197830248883
55,125,Wisconsin,Vilas County,21430,21398,-0.00149323378441
55,127,Wisconsin,Walworth County,102228,103527,0.0127068904801
55,129,Wisconsin,Washburn County,15911,15694,-0.0136383633964
55,131,Wisconsin,Washington County,131887,133251,0.0103421868721
55,133,Wisconsin,Waukesha County,389891,395118,0.0134063109946
55,135,Wisconsin,Waupaca County,52410,52066,-0.00656363289449
55,137,Wisconsin,Waushara County,24496,24178,-0.0129817112998
55,139,Wisconsin,Winnebago County,166994,169511,0.0150723978107
55,141,Wisconsin,Wood County,74749,73608,-0.0152644182531
56,001,Wyoming,Albany County,36299,37811,0.0416540400562
56,003,Wyoming,Big Horn County,11668,11930,0.0224545766198
56,005,Wyoming,Campbell County,46133,48320,0.047406411896
56,007,Wyoming,Carbon County,15885,15854,-0.00195152659742
56,009,Wyoming,Converse County,13833,14097,0.019084797224
56,011,Wyoming,Crook County,7083,7248,0.0232952138924
56,013,Wyoming,Fremont County,40123,40703,0.0144555491863
56,015,Wyoming,Goshen County,13249,13514,0.0200015095479
56,017,Wyoming,Hot Springs County,4812,4816,0.000831255195345
56,019,Wyoming,Johnson County,8569,8573,0.000466798926362
56,021,Wyoming,Laramie County,91738,96389,0.0506987289891
56,023,Wyoming,Lincoln County,18106,18567,0.0254611730918
56,025,Wyoming,Natrona County,75450,81624,0.0818290258449
56,027,Wyoming,Niobrara County,2484,2463,-0.00845410628019
56,029,Wyoming,Park County,28205,28989,0.027796489984
56,031,Wyoming,Platte County,8667,8799,0.0152301834545
56,033,Wyoming,Sheridan County,29116,30032,0.0314603654348
56,035,Wyoming,Sublette County,10247,10057,-0.0185420122963
56,037,Wyoming,Sweetwater County,43806,45010,0.0274848194311
56,039,Wyoming,Teton County,21294,22930,0.0768291537522
56,041,Wyoming,Uinta County,21118,20904,-0.0101335353727
56,043,Wyoming,Washakie County,8533,8322,-0.0247275284191
56,045,Wyoming,Weston County,7208,7201,-0.000971143174251
